,strike_price,option_type,entry_time,entry_price,exit_time,exit_price,exit_reason,expiry_date,m2m,trade_date,gross_pnl,expenses,interest,net_pnl
,16500,PE,2021-12-20 12:40:00,159,2021-12-20 12:58:00,200.45,Max SL,2021-12-23,-3108.75,2021-12-20,-3108.75,30.4633875,0,-3139.2133875
,16450,PE,2021-12-20 13:00:00,168.05,2021-12-20 15:01:00,85.05,Target Hit,2021-12-23,6225,2021-12-20,6225,21.450225,0,6203.549775
,16750,PE,2021-12-21 09:30:00,104.25,2021-12-21 14:08:00,89.75,Trailing SL,2021-12-23,1087.5,2021-12-21,1087.5,16.4415,32.87,1038.1885
,16800,PE,2021-12-21 14:10:00,108.15,2021-12-21 14:25:00,132.7,Signal Change,2021-12-23,-1841.25,2021-12-21,-1841.25,20.4120375,0,-1861.6620375
,16750,CE,2021-12-21 14:25:00,101.4,2021-12-21 14:35:00,89.1,Signal Change,2021-12-23,922.500000000001,2021-12-21,922.500000000001,16.144875,0,906.355125000001
,16700,PE,2021-12-21 14:35:00,106.4,2021-12-21 14:45:00,81.1,Signal Change,2021-12-23,1897.5,2021-12-21,1897.5,15.890625,0,1881.609375
,16750,CE,2021-12-21 14:45:00,105.05,2021-12-21 15:00:00,130.25,Signal Change,2021-12-23,-1890,2021-12-21,-1890,19.941675,0,-1909.941675
,16750,PE,2021-12-21 15:00:00,82.45,2021-12-21 15:10:00,89.3,Signal Change,2021-12-23,-513.75,2021-12-21,-513.75,14.5558125,0,-528.3058125
,16800,CE,2021-12-21 15:10:00,94.85,2021-12-21 15:15:00,99,EOD,2021-12-23,-311.25,2021-12-21,-311.25,16.4287875,0,-327.6787875
,16850,CE,2021-12-22 09:30:00,102.3,2021-12-22 10:00:00,113.15,Signal Change,2021-12-23,-813.750000000001,2021-12-22,-813.750000000001,18.2593875,32.87,-864.879387500001
,16900,PE,2021-12-22 10:00:00,85.35,2021-12-22 10:40:00,126.9,Max SL,2021-12-23,-3116.25,2021-12-22,-3116.25,17.9881875,0,-3134.2381875
,17050,PE,2021-12-23 09:30:00,40.55,2021-12-23 12:15:00,20.2,Signal Change,2021-12-23,1526.25,2021-12-23,1526.25,5.1485625,32.87,1488.2314375
,17050,CE,2021-12-23 12:15:00,41.7,2021-12-23 15:15:00,35.75,EOD,2021-12-23,446.25,2021-12-23,446.25,6.5638875,0,439.6861125
,16900,CE,2021-12-24 10:40:00,159.85,2021-12-24 13:46:00,204.4,Max SL,2021-12-30,-3341.25,2021-12-24,-3341.25,30.8701875,32.87,-3404.9901875
,17050,PE,2021-12-24 14:20:00,118.8,2021-12-24 15:07:00,161.55,Max SL,2021-12-30,-3206.25,2021-12-24,-3206.25,23.7596625,0,-3230.0096625
,17000,PE,2021-12-24 15:10:00,135.85,2021-12-24 15:15:00,127.4,EOD,2021-12-30,633.749999999999,2021-12-24,633.749999999999,22.3104375,0,611.439562499999
,16950,PE,2021-12-27 09:30:00,134.35,2021-12-27 15:15:00,62.95,EOD,2021-12-30,5355,2021-12-27,5355,16.721175,32.87,5305.408825
,17200,PE,2021-12-28 09:35:00,92.35,2021-12-28 15:00:00,79.7,Signal Change,2021-12-30,948.749999999999,2021-12-28,948.749999999999,14.5812375,32.87,901.298762499999
,17200,CE,2021-12-28 15:00:00,92.15,2021-12-28 15:15:00,109.6,EOD,2021-12-30,-1308.75,2021-12-28,-1308.75,17.0983125,0,-1325.8483125
,17250,PE,2021-12-29 10:55:00,70.75,2021-12-29 11:05:00,80.05,Signal Change,2021-12-30,-697.5,2021-12-29,-697.5,12.7803,32.87,-743.1503
,17200,CE,2021-12-29 11:05:00,83.25,2021-12-29 11:15:00,84.3,Signal Change,2021-12-30,-78.7499999999998,2021-12-29,-78.7499999999998,14.1998625,0,-92.9498624999998
,17200,PE,2021-12-29 11:15:00,56.65,2021-12-29 11:20:00,51.45,Signal Change,2021-12-30,390,2021-12-29,390,9.161475,0,380.838525
,17250,CE,2021-12-29 11:20:00,59.95,2021-12-29 11:25:00,59.5,Signal Change,2021-12-30,33.7500000000002,2021-12-29,33.7500000000002,10.1233875,0,23.6266125000002
,17250,PE,2021-12-29 11:25:00,73.5,2021-12-29 11:30:00,75.1,Signal Change,2021-12-30,-120,2021-12-29,-120,12.59385,0,-132.59385
,17250,CE,2021-12-29 11:30:00,58.1,2021-12-29 11:40:00,54.95,Signal Change,2021-12-30,236.25,2021-12-29,236.25,9.5809875,0,226.6690125
,17200,PE,2021-12-29 11:40:00,55.8,2021-12-29 13:10:00,52.3,Signal Change,2021-12-30,262.5,2021-12-29,262.5,9.161475,0,253.338525
,17200,CE,2021-12-29 13:10:00,76.65,2021-12-29 15:15:00,74.5,EOD,2021-12-30,161.25,2021-12-29,161.25,12.8099625,0,148.4400375
,17200,PE,2021-12-30 09:30:00,40.05,2021-12-30 09:55:00,27.6,Signal Change,2021-12-30,933.75,2021-12-30,933.75,5.7333375,32.87,895.1466625
,17250,CE,2021-12-30 09:55:00,26.2,2021-12-30 10:05:00,28.35,Signal Change,2021-12-30,-161.25,2021-12-30,-161.25,4.6231125,0,-165.8731125
,17250,PE,2021-12-30 10:05:00,43.65,2021-12-30 10:10:00,43,Signal Change,2021-12-30,48.7499999999999,2021-12-30,48.7499999999999,7.3435875,0,41.4064124999999
,17250,CE,2021-12-30 10:10:00,28.6,2021-12-30 14:55:00,1.75,Signal Change,2021-12-30,2013.75,2021-12-30,2013.75,2.5721625,0,2011.1778375
,17200,PE,2021-12-30 14:55:00,11.2,2021-12-30 15:15:00,1.35,EOD,2021-12-30,738.75,2021-12-30,738.75,1.0636125,0,737.6863875
,17300,PE,2021-12-31 09:30:00,130,2021-12-31 15:15:00,96.3,EOD,2022-01-06,2527.5,2021-12-31,2527.5,19.178925,32.87,2475.451075
,17450,PE,2022-01-03 09:30:00,99.45,2022-01-03 15:15:00,44.55,EOD,2022-01-06,4117.5,2022-01-03,4117.5,12.204,32.87,4072.426
,17700,PE,2022-01-04 09:30:00,100.75,2022-01-04 09:40:00,145.8,Max SL,2022-01-06,-3378.75,2022-01-04,-3378.75,20.8951125,32.87,-3432.5151125
,17650,PE,2022-01-04 09:45:00,91.15,2022-01-04 15:15:00,29.8,EOD,2022-01-06,4601.25,2022-01-04,4601.25,10.2505125,0,4590.9994875
,17800,PE,2022-01-05 09:30:00,65.85,2022-01-05 13:05:00,29,Signal Change,2022-01-06,2763.75,2022-01-05,2763.75,8.0385375,32.87,2722.8414625
,17900,CE,2022-01-05 13:05:00,69.5,2022-01-05 15:15:00,73.55,EOD,2022-01-06,-303.75,2022-01-05,-303.75,12.1234875,0,-315.8734875
,17700,CE,2022-01-06 09:35:00,45,2022-01-06 11:30:00,33.5,Signal Change,2022-01-06,862.5,2022-01-06,862.5,6.652875,32.87,822.977125
,17700,PE,2022-01-06 11:30:00,36.75,2022-01-06 15:15:00,0.25,EOD,2022-01-06,2737.5,2022-01-06,2737.5,3.13575,0,2734.36425
,17850,PE,2022-01-07 09:35:00,129.35,2022-01-07 11:51:00,170.35,Max SL,2022-01-13,-3075,2022-01-07,-3075,25.399575,32.87,-3133.269575
,17800,PE,2022-01-07 11:55:00,147.65,2022-01-07 12:47:00,189.75,Max SL,2022-01-13,-3157.5,2022-01-07,-3157.5,28.59465,0,-3186.09465
,17750,PE,2022-01-07 12:50:00,149.15,2022-01-07 15:15:00,107.7,EOD,2022-01-13,3108.75,2022-01-07,3108.75,21.7680375,0,3086.9819625
,17900,PE,2022-01-10 09:30:00,131.85,2022-01-10 15:15:00,64.85,EOD,2022-01-13,5025,2022-01-10,5025,16.670325,32.87,4975.459675
,18050,PE,2022-01-11 09:30:00,116.25,2022-01-11 15:15:00,85.45,EOD,2022-01-13,2310,2022-01-11,2310,17.094075,32.87,2260.035925
,18150,PE,2022-01-12 09:40:00,68.25,2022-01-12 15:15:00,31.9,EOD,2022-01-13,2726.25,2022-01-12,2726.25,8.4877125,32.87,2684.8922875
,18250,PE,2022-01-13 09:50:00,32.9,2022-01-13 10:38:00,73.8,Max SL,2022-01-13,-3067.5,2022-01-13,-3067.5,9.042825,32.87,-3109.412825
,18150,PE,2022-01-14 09:30:00,120,2022-01-14 15:15:00,75.85,EOD,2022-01-20,3311.25,2022-01-14,3311.25,16.5982875,32.87,3261.7817125
,18250,PE,2022-01-17 09:30:00,106,2022-01-17 11:40:00,83.15,Signal Change,2022-01-20,1713.75,2022-01-17,1713.75,16.0304625,32.87,1664.8495375
,18300,CE,2022-01-17 11:40:00,106.5,2022-01-17 11:45:00,105.4,Signal Change,2022-01-20,82.4999999999996,2022-01-17,82.4999999999996,17.958525,0,64.5414749999996
,18300,PE,2022-01-17 11:45:00,105.35,2022-01-17 11:55:00,100.3,Signal Change,2022-01-20,378.75,2022-01-17,378.75,17.4288375,0,361.3211625
,18300,CE,2022-01-17 11:55:00,110.05,2022-01-17 15:15:00,114,EOD,2022-01-20,-296.25,2022-01-17,-296.25,18.9882375,0,-315.2382375
,18250,CE,2022-01-18 10:05:00,90.7,2022-01-18 15:15:00,39.9,EOD,2022-01-20,3810,2022-01-18,3810,11.06835,32.87,3766.06165
,18050,CE,2022-01-19 09:30:00,97.95,2022-01-19 15:15:00,21.4,EOD,2022-01-20,5741.25,2022-01-19,5741.25,10.1149125,32.87,5698.2650875
,17850,CE,2022-01-20 10:15:00,39.6,2022-01-20 15:15:00,0.1,EOD,2022-01-20,2962.5,2022-01-20,2962.5,3.364575,32.87,2926.265425
,17600,CE,2022-01-21 09:30:00,152.1,2022-01-21 09:49:00,193.55,Max SL,2022-01-27,-3108.75,2022-01-21,-3108.75,29.2938375,32.87,-3170.9138375
,17650,CE,2022-01-21 09:50:00,165.45,2022-01-21 15:10:00,137,Trailing SL,2022-01-27,2133.75,2022-01-21,2133.75,25.6326375,0,2108.1173625
,17450,CE,2022-01-24 09:40:00,137.95,2022-01-24 13:58:00,56.2,Target Hit,2022-01-27,6131.25,2022-01-24,6131.25,16.4542125,32.87,6081.9257875
,17150,CE,2022-01-24 14:00:00,163.2,2022-01-24 15:01:00,163.85,Trailing SL,2022-01-27,-48.7500000000004,2022-01-24,-48.7500000000004,27.7174875,0,-76.4674875000004
,17100,CE,2022-01-24 15:05:00,185.5,2022-01-24 15:15:00,203.8,EOD,2022-01-27,-1372.5,2022-01-24,-1372.5,32.993175,0,-1405.493175
,17000,CE,2022-01-25 09:30:00,157.15,2022-01-25 09:40:00,211.45,Max SL,2022-01-27,-4072.5,2022-01-25,-4072.5,31.23885,32.87,-4136.60885
,17150,CE,2022-01-25 09:45:00,133.1,2022-01-25 09:55:00,129,Signal Change,2022-01-27,307.5,2022-01-25,307.5,22.212975,0,285.287025
,17150,PE,2022-01-25 09:55:00,164.55,2022-01-25 10:12:00,206.3,Max SL,2022-01-27,-3131.25,2022-01-25,-3131.25,31.4295375,0,-3162.6795375
,17300,CE,2022-01-25 14:55:00,103.4,2022-01-25 15:15:00,94.2,EOD,2022-01-27,690,2022-01-25,690,16.7466,0,673.2534
,17000,CE,2022-01-27 09:30:00,82.2,2022-01-27 10:25:00,39.55,Signal Change,2022-01-27,3198.75,2022-01-27,3198.75,10.3183125,32.87,3155.5616875
,16950,PE,2022-01-27 10:25:00,57,2022-01-27 10:30:00,51.6,Signal Change,2022-01-27,405,2022-01-27,405,9.20385,0,395.79615
,17000,CE,2022-01-27 10:30:00,40.05,2022-01-27 11:15:00,37.15,Signal Change,2022-01-27,217.5,2022-01-27,217.5,6.5427,0,210.9573
,16950,PE,2022-01-27 11:15:00,46.75,2022-01-27 11:20:00,50.95,Signal Change,2022-01-27,-315,2022-01-27,-315,8.280075,0,-323.280075
,16950,CE,2022-01-27 11:20:00,56.45,2022-01-27 11:25:00,53.95,Signal Change,2022-01-27,187.5,2022-01-27,187.5,9.3564,0,178.1436
,16950,PE,2022-01-27 11:25:00,51.95,2022-01-27 12:15:00,93.65,Max SL,2022-01-27,-3127.5,2022-01-27,-3127.5,12.3396,0,-3139.8396
,16850,PE,2022-01-27 12:20:00,40.35,2022-01-27 15:15:00,0.1,EOD,2022-01-27,3018.75,2022-01-27,3018.75,3.4281375,0,3015.3218625
,17300,PE,2022-01-28 09:30:00,268.35,2022-01-28 10:41:00,254.8,Trailing SL,2022-02-03,1016.25,2022-01-28,1016.25,44.3369625,32.87,939.043037500001
,17300,PE,2022-01-28 10:45:00,242.3,2022-01-28 13:53:00,284.5,Max SL,2022-02-03,-3165,2022-01-28,-3165,44.6463,0,-3209.6463
,17200,PE,2022-01-28 14:00:00,225.2,2022-01-28 14:07:00,272.1,Max SL,2022-02-03,-3517.5,2022-01-28,-3517.5,42.146175,0,-3559.646175
,17150,PE,2022-01-28 14:10:00,255.45,2022-01-28 15:15:00,274.05,EOD,2022-02-03,-1395,2022-01-28,-1395,44.875125,0,-1439.875125
,17300,CE,2022-01-31 09:30:00,242.95,2022-01-31 09:35:00,246.85,Signal Change,2022-02-03,-292.5,2022-01-31,-292.5,41.51055,32.87,-366.880550000001
,17350,PE,2022-01-31 09:35:00,245.85,2022-01-31 15:15:00,236.5,EOD,2022-02-03,701.25,2022-01-31,701.25,40.8791625,0,660.3708375
,17500,PE,2022-02-01 09:30:00,217.4,2022-02-01 12:56:00,134,Target Hit,2022-02-03,6255,2022-02-01,6255,29.78115,32.87,6192.34885
,17400,PE,2022-02-01 13:10:00,156.35,2022-02-01 13:13:00,209.9,Max SL,2022-02-03,-4016.25,2022-02-01,-4016.25,31.0396875,0,-4047.2896875
,17300,PE,2022-02-01 13:15:00,185.2,2022-02-01 13:28:00,103.8,Target Hit,2022-02-03,6105,2022-02-01,6105,24.49275,0,6080.50725
,17450,PE,2022-02-01 13:30:00,168.3,2022-02-01 14:25:00,84.55,Target Hit,2022-02-03,6281.25,2022-02-01,6281.25,21.4290375,0,6259.8209625
,17600,PE,2022-02-01 14:30:00,155.1,2022-02-01 15:15:00,156.15,EOD,2022-02-03,-78.7500000000009,2022-02-01,-78.7500000000009,26.3784375,0,-105.128437500001
,17700,CE,2022-02-03 09:45:00,50.25,2022-02-03 15:15:00,0.15,EOD,2022-02-03,3757.5,2022-02-03,3757.5,4.2714,32.87,3720.3586
,17600,CE,2022-02-04 09:30:00,150.9,2022-02-04 15:15:00,112.8,EOD,2022-02-10,2857.5,2022-02-04,2857.5,22.348575,32.87,2802.281425
,17450,CE,2022-02-07 09:40:00,121.05,2022-02-07 14:44:00,39.25,Target Hit,2022-02-10,6135,2022-02-07,6135,13.585425,32.87,6088.544575
,17150,CE,2022-02-07 14:45:00,147.25,2022-02-07 15:15:00,169.85,EOD,2022-02-10,-1695,2022-02-07,-1695,26.874225,0,-1721.874225
,17250,CE,2022-02-08 09:30:00,115.15,2022-02-08 10:55:00,50.95,Signal Change,2022-02-10,4815,2022-02-08,4815,14.076975,32.87,4768.053025
,17050,PE,2022-02-08 10:55:00,117,2022-02-08 13:09:00,77.55,Trailing SL,2022-02-10,2958.75,2022-02-08,2958.75,16.4881125,0,2942.2618875
,17400,PE,2022-02-09 09:30:00,74.35,2022-02-09 15:15:00,30.3,EOD,2022-02-10,3303.75,2022-02-09,3303.75,8.8690875,32.87,3262.0109125
,17550,PE,2022-02-10 10:55:00,24.3,2022-02-10 11:15:00,24.6,Signal Change,2022-02-10,-22.5000000000001,2022-02-10,-22.5000000000001,4.144275,32.87,-59.5142750000001
,17600,CE,2022-02-10 11:15:00,27.8,2022-02-10 15:15:00,8.9,EOD,2022-02-10,1417.5,2022-02-10,1417.5,3.110325,0,1414.389675
,17400,CE,2022-02-11 09:30:00,153.85,2022-02-11 12:45:00,145.4,Trailing SL,2022-02-17,633.749999999999,2022-02-11,633.749999999999,25.3614375,32.87,575.518562499999
,17400,CE,2022-02-11 12:50:00,140.2,2022-02-11 15:15:00,132.35,EOD,2022-02-17,588.75,2022-02-11,588.75,23.0986125,0,565.6513875
,17000,CE,2022-02-14 09:30:00,187.45,2022-02-14 14:15:00,131.5,Signal Change,2022-02-17,4196.25,2022-02-14,4196.25,27.0310125,32.87,4136.3489875
,16950,PE,2022-02-14 14:15:00,185.9,2022-02-14 15:08:00,226.75,Max SL,2022-02-17,-3063.75,2022-02-14,-3063.75,34.9720875,0,-3098.7220875
,16850,PE,2022-02-14 15:10:00,169.8,2022-02-14 15:15:00,179.55,EOD,2022-02-17,-731.25,2022-02-14,-731.25,29.6074125,0,-760.8574125
,16950,PE,2022-02-15 09:30:00,154.4,2022-02-15 10:03:00,197.05,Max SL,2022-02-17,-3198.75,2022-02-15,-3198.75,29.7853875,32.87,-3261.4053875
,16850,PE,2022-02-15 10:05:00,145.8,2022-02-15 12:10:00,65.6,Target Hit,2022-02-17,6015,2022-02-15,6015,17.91615,0,5997.08385
,17100,PE,2022-02-15 12:15:00,155.25,2022-02-15 14:01:00,73.75,Target Hit,2022-02-17,6112.5,2022-02-15,6112.5,19.40775,0,6093.09225
,17250,PE,2022-02-15 14:05:00,126.95,2022-02-15 15:15:00,76.95,EOD,2022-02-17,3750,2022-02-15,3750,17.280525,0,3732.719475
,17400,PE,2022-02-16 09:30:00,103.95,2022-02-16 09:55:00,150.65,Max SL,2022-02-17,-3502.5,2022-02-16,-3502.5,21.57735,32.87,-3556.94735
,17350,PE,2022-02-16 10:00:00,106.8,2022-02-16 11:04:00,147.85,Max SL,2022-02-17,-3078.75,2022-02-16,-3078.75,21.5815875,0,-3100.3315875
,17450,PE,2022-02-16 14:10:00,60.05,2022-02-16 14:41:00,120.2,Max SL,2022-02-17,-4511.25,2022-02-16,-4511.25,15.2761875,0,-4526.5261875
,17350,PE,2022-02-16 15:00:00,77.3,2022-02-16 15:15:00,89.1,EOD,2022-02-17,-885,2022-02-16,-885,14.1024,0,-899.1024
,17350,PE,2022-02-17 09:30:00,55.25,2022-02-17 09:38:00,96.6,Max SL,2022-02-17,-3101.25,2022-02-17,-3101.25,12.8692875,32.87,-3146.9892875
,17300,CE,2022-02-17 09:40:00,72.55,2022-02-17 12:12:00,113.7,Max SL,2022-02-17,-3086.25,2022-02-17,-3086.25,15.7846875,0,-3102.0346875
